pdwrk,agea,gndr,agepnt,ttminpnt,acchome,chldo12,hhlio12,marsts,domicil,hinctnta,health,hlthhmp,ipadvnt,hincfel,sclact,ipcrtiv,ipmodst,hincsrca,mnactp
1,40,1,61,30,1,2,1,66,3,4,4,1,6,2,2,4,3,1,66
0,48,2,666,6666,1,2,2,3,3,1,2,3,1,3,5,1,2,8,66
1,35,2,57,60,1,0,6,66,3,4,2,3,5,2,3,1,3,1,66
1,43,2,56,10,0,0,6,66,4,3,3,3,6,2,2,4,1,1,66
0,62,1,666,6666,0,1,1,66,1,2,2,2,4,2,3,3,3,4,66
1,59,2,666,6666,1,2,1,66,1,77,3,3,5,2,3,2,6,77,66
0,56,2,81,300,1,1,2,4,3,88,2,3,6,2,3,4,2,4,66
0,62,1,86,6666,1,2,1,66,3,3,4,2,5,3,3,2,2,4,3
0,32,2,69,10,1,0,6,66,4,4,1,3,5,2,2,2,2,1,66
0,62,2,666,6666,1,3,1,66,4,88,3,3,5,2,4,4,1,77,66
1,48,2,83,6666,1,0,6,6,3,7,1,3,5,1,2,1,1,1,66
0,45,2,77,1,1,2,1,66,1,7,2,2,5,2,2,2,5,1,66
1,34,1,58,300,1,0,6,66,1,8,2,3,4,2,3,2,5,1,66
0,54,1,666,6666,1,2,1,66,1,7,1,3,5,2,3,1,4,4,66
1,61,1,666,6666,0,2,2,66,4,2,2,3,5,2,3,6,2,4,66
0,65,1,666,6666,0,1,2,66,4,2,3,3,3,3,1,5,2,4,66
0,60,2,666,6666,1,2,1,66,4,10,2,3,6,1,1,3,2,1,66
1,54,1,88,6666,1,2,1,66,1,4,3,3,2,2,2,3,2,1,66
0,51,1,666,6666,1,2,1,66,1,77,4,2,3,2,2,3,3,8,66
0,64,2,87,20,1,3,2,66,4,4,4,2,5,2,2,4,4,1,66
0,19,2,47,6666,1,0,6,6,1,88,1,3,2,1,3,3,2,1,66
1,27,1,64,30,1,0,6,6,1,77,1,3,5,2,3,3,2,1,66
1,62,2,82,6666,1,2,2,3,1,10,1,3,5,1,3,2,5,1,6
1,50,1,82,6666,1,2,1,66,4,9,2,3,5,1,3,4,2,1,66
1,33,2,66,6666,1,0,6,6,4,1,1,3,3,2,1,3,3,1,66
1,36,2,74,1,1,0,6,66,3,9,1,3,6,1,4,5,1,1,66
1,61,2,85,30,1,2,2,66,3,7,3,3,4,1,5,1,1,4,66
0,53,2,666,6666,1,2,2,66,3,1,3,3,6,2,2,1,3,4,66
0,63,1,666,6666,1,2,2,66,4,10,4,1,5,3,5,1,3,4,66
0,20,2,666,6666,1,0,6,77,3,2,1,3,6,3,2,3,3,1,66
0,46,1,64,45,0,2,2,3,3,2,3,3,3,2,3,3,2,4,66
0,62,2,666,6666,1,2,2,66,4,1,3,3,7,2,3,7,7,4,66
1,62,2,84,15,1,2,2,66,4,3,2,2,3,2,3,2,3,1,66
1,48,1,72,6666,1,0,6,6,4,77,3,3,5,2,3,1,1,1,66
1,40,1,66,2,1,0,6,66,4,6,2,3,2,2,2,5,2,1,66
0,51,1,72,20,1,1,1,66,1,10,1,3,8,3,1,8,8,1,66
1,30,1,51,6666,1,0,6,6,4,8,1,3,3,2,4,2,3,8,66
1,47,1,666,6666,1,0,6,66,3,88,1,3,5,2,2,5,5,1,66
1,31,2,65,5,1,0,6,66,3,8,3,3,3,1,2,2,4,1,66
1,41,1,68,6666,1,0,6,66,2,7,2,3,1,2,3,1,2,1,66
1,62,1,666,6666,1,3,1,66,3,10,2,3,5,2,4,4,3,1,66
1,22,2,48,6666,1,0,6,6,4,8,1,3,3,1,3,1,4,1,66
0,63,2,88,210,1,2,2,66,3,4,3,2,6,2,2,1,2,4,66
1,39,1,68,180,1,77,6,6,1,77,1,3,3,2,1,1,1,1,66
0,62,1,666,6666,0,2,2,66,4,2,3,3,5,3,1,6,2,4,66
1,42,2,66,6,1,1,1,66,3,8,2,3,5,2,1,6,1,1,66
1,57,2,666,6666,1,3,2,66,1,9,3,3,5,2,5,1,5,1,66
1,44,1,69,15,1,2,1,4,3,6,1,1,2,1,5,1,1,1,66
1,28,1,50,15,1,0,6,6,4,2,1,3,4,1,8,2,3,1,66
0,53,2,71,180,1,4,2,66,3,4,2,2,5,2,3,2,8,1,1
0,19,2,52,6666,0,0,6,99,1,77,1,3,2,8,4,1,1,1,66
0,27,2,63,10,1,0,6,66,4,7,2,3,5,1,2,2,2,1,66
1,22,1,52,6666,1,0,6,6,4,10,2,3,4,1,5,3,5,1,66
1,44,2,67,20,1,2,1,66,4,4,2,3,3,2,3,2,4,1,66
1,29,2,666,6666,1,77,6,6,1,77,1,3,5,1,4,4,3,1,66
0,18,1,45,6666,1,0,6,6,3,8,3,2,5,1,3,4,4,1,66
0,47,1,666,6666,1,2,1,66,3,77,1,3,5,2,5,4,3,4,66
1,58,2,666,6666,0,2,1,66,4,5,1,3,4,1,3,2,2,1,66
0,50,2,50,6666,1,0,6,6,4,77,2,3,1,3,4,1,6,1,66
1,59,2,74,40,1,1,1,66,4,7,2,3,4,2,1,5,2,1,66
0,63,1,666,6666,1,2,2,77,3,77,2,3,3,1,1,3,3,1,66
1,54,2,666,6666,1,4,1,3,4,2,3,2,6,2,3,5,1,1,66
1,47,2,70,5,1,1,1,66,4,3,1,3,2,2,3,3,4,1,1
1,21,2,666,6666,1,0,6,6,3,88,1,3,4,2,3,3,3,88,66
0,63,2,666,6666,1,1,2,4,2,77,2,3,5,1,4,3,4,4,66
0,56,1,666,6666,1,2,1,66,1,6,3,2,3,2,5,2,1,4,66
1,58,2,79,90,1,0,6,66,4,77,1,3,3,1,3,1,3,2,66
1,25,2,60,2,1,0,6,66,4,8,2,2,5,2,5,4,1,1,66
0,64,2,666,6666,1,2,2,4,3,88,2,3,3,2,2,2,3,4,66
0,25,1,52,6666,1,0,6,6,3,5,1,3,4,1,5,1,3,1,66
1,34,2,58,20,1,0,6,66,3,7,2,3,5,2,3,3,2,1,66
1,52,2,74,2,1,1,2,2,4,77,2,3,5,1,3,4,2,1,66
1,35,1,666,6666,1,1,1,66,4,77,2,3,2,2,3,3,2,1,66
1,39,1,63,6666,1,0,6,6,1,9,1,3,6,3,2,3,3,1,66
0,21,2,54,600,1,0,6,6,1,6,1,3,1,1,4,5,5,1,66
0,65,2,666,6666,1,2,2,66,1,4,1,3,6,2,4,2,1,4,66
0,22,2,88,105,1,0,6,66,4,2,2,3,6,3,1,2,3,1,66
0,62,2,82,360,1,1,2,66,3,77,2,3,4,1,3,4,3,1,66
0,29,1,68,10,1,0,6,66,1,77,1,3,5,2,4,3,1,1,66
1,41,2,68,45,1,0,6,6,1,6,1,3,5,1,3,2,4,1,66
1,42,2,68,5,1,0,6,3,1,8,2,3,5,1,3,1,1,1,66
0,58,2,666,6666,1,3,1,66,1,3,2,3,6,2,2,2,1,4,66
0,25,2,52,6666,1,0,6,6,3,5,1,3,3,1,3,1,1,1,66
1,61,1,666,6666,1,3,1,66,3,6,3,3,5,1,3,1,2,1,66
0,30,2,59,10,1,0,6,66,4,4,2,3,5,1,4,3,2,1,66
0,57,1,86,6666,1,0,6,1,1,3,5,1,4,3,2,2,1,5,66
1,26,1,61,210,1,0,6,6,1,4,1,3,2,2,2,4,2,1,66
1,62,2,666,6666,1,3,2,66,1,2,3,3,3,2,3,3,3,1,66
1,46,2,70,10,1,2,1,66,3,4,2,3,5,2,3,1,1,1,66
0,50,1,666,6666,1,6,2,66,3,1,4,1,5,3,3,5,2,6,66
1,46,2,73,10,1,1,1,66,4,5,2,3,5,2,1,3,2,1,66
0,63,2,666,6666,1,2,2,66,1,77,2,3,5,2,3,3,2,4,66
0,42,1,63,15,1,1,1,66,1,5,1,3,5,2,8,2,3,1,66
1,49,2,666,6666,1,0,6,6,3,5,2,3,6,2,3,2,2,8,66
1,57,1,666,6666,1,2,1,66,3,8,1,3,4,1,2,2,2,1,66
1,50,2,75,30,1,2,1,66,4,77,2,3,5,1,3,5,5,1,66
0,52,1,666,6666,1,2,1,66,1,4,4,1,5,2,1,4,2,1,66
1,54,2,666,6666,1,3,2,66,1,6,3,3,6,3,2,1,1,1,66
0,25,1,54,90,1,0,6,6,4,8,5,1,5,1,1,2,4,1,66
0,19,2,44,6666,1,0,6,6,4,77,1,3,6,2,3,4,1,1,66
0,41,1,60,6666,0,0,6,6,4,2,2,2,6,3,2,4,3,4,66
1,60,1,666,6666,1,1,1,66,1,8,3,3,2,2,3,2,2,1,66
1,35,2,47,15,1,0,6,66,4,7,2,3,6,1,4,3,6,1,66
1,31,1,51,10,1,0,6,66,1,77,1,3,3,1,3,2,3,1,66
1,54,1,79,6666,1,3,2,3,3,4,1,3,6,1,2,2,3,1,66
0,22,2,53,6666,1,77,6,6,4,3,1,3,2,2,4,2,3,1,66
1,28,2,58,5,1,0,6,6,1,77,1,3,3,1,3,3,5,1,66
0,54,1,666,6666,0,3,1,1,3,77,5,1,5,3,2,3,2,4,66
1,18,1,64,6666,1,0,6,6,4,8,1,3,3,2,3,2,3,1,66
1,36,1,52,30,1,0,6,66,4,8,1,3,5,2,1,3,5,1,66
1,50,1,666,6666,1,1,1,66,3,7,2,3,4,1,1,2,3,1,66
1,33,1,58,3,1,1,1,66,3,77,1,3,2,1,4,5,4,1,66
1,53,2,74,6666,1,2,1,66,4,9,3,2,5,2,2,1,1,2,66
0,62,1,666,6666,0,3,2,4,4,1,4,1,1,3,2,3,1,4,66
1,29,2,64,6666,1,0,6,6,1,7,3,3,1,3,2,1,1,1,66
1,57,1,85,6666,1,2,2,1,4,4,3,3,5,2,4,3,2,1,66
1,35,2,60,10,1,0,6,66,1,10,1,3,5,1,3,3,2,1,66
1,48,2,666,6666,1,0,6,6,3,88,1,3,3,2,3,3,4,1,66
0,19,1,52,6666,1,0,6,6,1,7,1,3,3,1,2,2,1,1,66
1,56,1,85,2,1,2,1,66,4,88,3,3,6,2,3,4,6,1,66
1,23,2,60,1200,0,0,6,66,2,5,2,3,3,2,2,3,5,1,66
1,47,2,67,30,1,2,1,66,1,8,2,3,5,2,3,2,5,1,66
1,33,1,64,6666,1,0,6,66,1,9,2,3,4,2,4,2,7,1,66
1,64,1,666,6666,1,2,2,66,1,10,3,2,6,1,3,4,2,1,6
1,21,2,52,6666,1,0,6,6,4,77,2,3,2,1,3,2,3,1,66
1,59,1,83,6666,1,3,1,66,4,7,1,3,6,1,3,2,4,1,66
1,18,1,46,6666,1,0,6,6,4,88,1,3,8,1,2,7,8,77,66
1,52,1,666,6666,1,2,1,66,1,77,2,3,5,2,3,3,5,1,66
1,53,2,666,6666,1,2,1,4,3,77,2,3,4,2,3,2,2,1,66
1,23,2,47,6666,1,0,6,6,4,5,1,3,5,4,1,4,2,1,66
1,34,2,55,10,1,0,6,66,3,6,4,3,5,3,2,2,2,1,66
0,19,2,62,6666,1,0,6,6,3,10,1,3,3,1,3,2,3,1,66
0,25,2,52,6666,1,0,6,6,1,3,1,3,2,2,3,1,6,4,66
1,56,1,666,6666,1,88,6,66,1,10,2,3,5,1,4,2,4,1,66
1,59,1,666,6666,1,2,2,66,2,3,3,2,6,2,2,2,2,1,66
1,32,2,73,6666,1,0,6,6,4,77,2,3,5,2,2,4,3,1,66
1,40,1,66,150,1,0,6,66,3,77,1,3,6,1,3,5,5,1,66
1,32,1,64,6666,1,0,6,66,4,8,1,3,6,2,2,5,4,1,66
1,37,2,74,45,1,2,1,66,3,7,1,3,3,2,3,2,2,1,66
1,54,2,80,30,1,4,1,66,4,4,3,2,7,1,3,8,8,3,66
0,45,2,70,6666,1,2,2,1,1,6,1,3,5,2,8,2,2,1,66
1,59,2,666,6666,1,1,2,3,4,4,2,3,5,1,4,4,5,1,66
0,46,2,75,6666,1,1,1,66,3,4,2,3,5,2,1,3,3,1,66
1,56,2,75,15,1,1,1,66,1,9,3,2,5,1,1,1,4,1,66
0,65,1,666,6666,1,2,2,1,1,4,3,3,5,2,3,2,2,4,66
0,18,1,51,6666,1,0,6,6,4,88,1,3,2,2,3,4,2,1,66
1,45,1,77,5,1,1,1,66,1,10,3,3,5,1,4,2,2,1,66
1,38,1,67,6666,1,0,6,6,2,10,1,3,3,1,3,3,2,1,66
0,24,1,47,6666,0,0,6,6,1,10,1,3,3,1,3,2,2,1,66
0,57,2,666,6666,1,1,2,4,4,77,1,3,5,2,2,3,3,4,66
1,63,1,84,180,1,4,2,66,4,10,1,3,5,1,4,1,2,1,4
1,41,2,62,1200,1,0,6,66,1,9,3,3,4,2,3,1,5,1,66
1,58,2,666,6666,1,0,6,6,3,77,1,3,6,2,4,5,3,1,66
0,28,1,88,120,1,0,6,6,4,88,2,3,4,7,3,4,2,77,66
0,64,2,666,6666,0,3,2,66,4,2,3,3,6,2,1,5,1,4,66
0,21,2,50,5,1,0,6,6,4,7,1,3,4,1,3,3,2,1,66
0,28,2,54,6666,1,0,6,6,4,6,1,3,2,1,3,5,2,1,66
1,39,2,58,6666,1,0,6,66,4,10,1,3,5,1,4,5,5,1,66
0,61,2,666,6666,0,1,2,3,4,1,3,2,6,3,1,1,2,4,66
0,63,2,666,6666,1,2,2,66,4,5,3,3,5,1,3,3,2,4,66
1,51,1,666,6666,1,2,1,66,3,88,2,3,5,3,3,2,4,1,66
1,26,2,50,60,1,1,1,66,2,8,1,3,2,1,4,6,2,1,66
1,51,2,67,30,1,2,1,66,4,6,2,2,5,2,1,5,1,1,66
1,31,2,62,6666,1,0,6,6,4,10,2,3,5,2,3,2,4,1,66
0,61,2,666,6666,0,2,2,66,3,88,2,3,6,2,3,5,2,4,66
1,51,2,75,90,1,2,1,66,3,6,2,3,5,2,2,1,1,1,66
0,18,1,55,6666,1,0,6,6,1,88,1,3,5,1,3,4,6,1,66
1,54,1,666,6666,1,0,6,66,3,77,2,3,4,1,3,4,3,1,66
1,19,2,56,6666,0,0,6,6,4,5,1,3,7,2,3,7,7,1,66
1,48,2,82,180,1,0,6,6,3,77,3,2,4,2,2,4,2,1,66
1,48,2,72,10,1,2,1,66,3,7,1,2,6,2,2,4,4,1,66
1,20,1,62,6666,1,77,6,77,3,5,1,3,1,2,4,4,5,1,66
1,48,2,666,6666,1,2,1,4,1,4,1,3,6,2,2,5,3,1,66
1,35,2,48,6666,1,0,6,6,3,88,1,3,2,2,2,1,3,1,66
0,28,2,52,600,1,0,6,66,4,4,4,2,5,2,3,1,2,1,66
0,57,1,666,6666,0,3,2,3,4,3,2,2,5,2,2,2,2,4,66
1,53,1,80,10,1,3,1,1,4,77,2,3,5,1,3,3,3,1,66
1,44,2,77,2,1,2,1,66,2,77,3,3,3,1,3,2,4,1,66
0,26,1,53,6666,1,0,6,6,4,9,4,3,5,1,2,1,2,1,66
1,35,1,65,60,1,0,6,66,2,9,2,3,4,1,3,1,3,1,66
1,28,2,666,6666,1,0,6,66,4,77,2,3,1,3,3,1,1,1,66
0,18,2,42,6666,1,0,6,6,1,88,1,3,5,2,1,4,5,1,66
0,27,2,49,6666,1,0,6,3,3,10,1,3,4,1,2,1,3,1,66
1,54,2,85,300,1,2,1,66,1,6,2,3,5,3,3,3,2,2,66
0,56,1,78,5,1,2,1,66,3,7,2,2,1,2,1,3,5,4,66
0,19,2,45,6666,1,2,1,6,3,5,1,3,3,2,3,4,2,1,66
1,41,2,74,120,1,0,6,66,4,77,1,3,4,2,3,3,5,1,66
0,47,2,666,6666,1,1,1,66,2,8,1,3,3,2,1,1,2,1,66
0,32,2,58,30,1,0,6,66,4,77,1,3,5,2,1,3,4,1,66
1,23,1,47,6666,1,0,6,6,4,8,1,3,4,2,4,2,1,1,66
1,37,1,63,10,1,1,2,77,1,5,2,3,3,2,3,3,4,1,66
0,19,2,44,6666,1,0,6,6,4,7,1,3,3,2,4,2,3,1,66
1,44,2,72,2,1,1,1,66,4,77,2,3,3,1,3,1,4,1,66
1,42,1,88,1,1,1,1,66,4,3,2,3,2,2,8,2,1,1,66
0,64,1,666,6666,1,2,2,66,3,7,2,3,6,1,1,1,1,4,66
0,62,1,666,6666,0,0,6,4,4,1,5,1,3,4,5,1,5,4,66
1,52,1,666,6666,1,2,1,66,3,9,4,3,6,2,3,2,2,1,66
0,18,1,666,6666,0,0,6,6,4,88,1,3,3,3,3,3,2,88,66
0,58,2,666,6666,0,0,6,66,4,1,3,2,5,3,2,2,3,4,66
0,24,2,51,6666,1,0,6,6,4,4,1,3,2,1,4,1,1,1,66
1,47,2,76,180,1,2,1,66,3,77,1,3,3,1,5,1,2,1,66
1,43,2,65,360,1,1,1,66,1,8,1,3,1,2,4,1,6,1,66
1,38,1,666,6666,1,0,6,66,3,9,3,3,3,1,3,4,4,1,66
0,52,1,78,1,1,2,1,66,4,5,2,3,3,2,4,3,3,4,66
0,31,2,56,6666,1,0,6,6,3,88,1,3,5,1,2,2,1,1,66
1,49,1,666,6666,1,0,6,66,3,7,1,3,6,2,3,2,1,1,66
0,63,2,666,6666,1,2,1,66,1,4,4,1,5,2,2,4,2,1,66
0,35,2,61,10,1,1,1,66,3,7,1,3,4,1,2,2,3,1,66
0,62,1,666,6666,1,2,2,66,4,77,2,3,5,2,3,2,2,4,66
1,50,2,71,10,1,3,2,66,1,88,2,3,2,1,1,5,2,1,66
0,63,1,666,6666,0,2,2,66,4,1,3,2,5,3,3,2,2,3,66
0,59,2,666,6666,1,2,2,66,3,88,3,3,5,2,1,2,1,1,66
0,18,2,54,5,1,0,6,6,1,6,1,3,2,1,3,1,2,1,66
1,54,2,81,5,1,1,1,66,4,4,2,3,6,2,2,3,3,1,66
1,29,1,56,90,1,0,6,6,2,8,1,3,5,2,4,3,2,1,66
0,54,2,74,5,1,2,2,66,3,1,3,3,6,2,1,1,1,1,66
1,48,2,65,240,1,0,6,66,4,8,1,3,5,1,3,1,4,1,66
1,49,1,666,6666,1,2,1,66,4,77,1,3,4,2,3,1,4,77,66
1,31,1,70,6666,1,0,6,6,4,4,1,3,3,2,2,3,5,4,66
1,57,2,666,6666,1,1,1,66,1,10,1,3,6,1,3,4,4,1,66
1,34,2,52,150,1,0,6,6,1,77,2,3,4,2,3,1,4,1,66
0,65,1,666,6666,1,2,2,66,1,7,2,3,5,1,3,5,5,1,66
1,25,1,57,6666,1,0,6,6,3,10,1,3,3,1,4,1,5,1,66
1,39,1,63,10,1,0,6,3,4,1,1,3,3,4,1,4,4,1,66
1,26,2,59,6666,1,0,6,6,4,9,1,3,3,1,3,1,3,1,66
1,41,2,70,6666,1,0,6,1,4,77,1,3,5,1,3,3,5,1,99
1,29,2,62,6666,1,0,6,6,3,77,2,3,3,2,3,2,2,1,66
0,50,2,71,10,1,0,6,66,1,77,1,3,7,1,3,5,7,1,66
1,49,2,666,6666,1,1,1,3,1,4,2,3,4,3,3,2,4,1,66
1,32,1,64,6666,1,0,6,1,1,77,1,3,1,2,3,1,2,1,66
0,19,2,37,6666,1,0,6,6,3,8,2,3,2,1,2,1,3,1,66
0,59,1,666,6666,1,77,6,6,4,3,3,3,5,2,2,3,4,3,66
1,35,1,58,60,1,0,6,6,1,77,3,3,3,2,4,5,3,1,66
1,35,2,77,120,1,1,1,66,4,3,2,3,4,2,3,5,3,1,66
0,64,1,666,6666,1,2,1,66,4,3,3,2,6,3,2,5,1,3,66
0,58,1,83,2,1,2,2,66,3,7,2,3,6,2,2,2,1,4,66
1,58,2,666,6666,1,1,1,66,2,9,2,3,5,2,2,1,2,1,66
1,44,1,83,10,1,1,1,66,4,5,4,2,3,3,3,2,3,1,66
1,34,1,59,6666,1,0,6,6,3,88,1,3,5,2,4,3,2,1,66
1,29,2,50,20,1,0,6,66,3,88,1,3,5,1,2,2,3,1,66
0,46,2,666,6666,1,1,1,6,2,88,2,3,3,3,3,2,3,8,66
0,41,2,61,15,1,2,1,66,4,77,4,3,5,2,3,2,5,1,66
0,61,1,666,6666,1,2,1,66,3,6,4,1,1,2,2,3,2,1,66
0,28,2,58,6666,1,0,6,6,4,6,1,3,4,2,3,3,3,1,66
1,41,2,70,5,1,2,1,66,4,6,3,3,6,2,2,3,2,1,66
1,38,1,65,6666,1,0,6,66,4,9,1,3,4,1,2,2,4,1,66
1,50,1,66,6666,1,0,6,6,4,3,3,3,5,2,3,2,2,1,66
0,18,1,53,6666,1,0,6,6,1,8,1,3,3,1,4,2,4,1,66
1,57,1,666,6666,1,2,1,66,1,7,5,3,5,2,5,1,2,2,66
0,61,1,666,6666,0,2,2,3,1,3,3,2,3,2,2,6,4,4,66
1,38,1,68,1,1,0,6,66,3,9,1,3,3,1,4,4,4,1,1
0,59,2,666,6666,1,0,6,66,4,77,2,3,6,7,1,6,1,4,66
1,41,2,666,6666,1,77,6,77,1,77,2,3,2,1,4,2,2,1,66
1,22,2,49,6666,1,0,6,6,4,7,3,3,3,2,2,2,4,1,66
1,32,2,56,10,1,0,6,66,4,8,2,3,4,1,3,1,3,1,66
1,40,1,73,15,1,0,6,66,1,8,1,3,5,2,3,2,1,1,66
0,65,2,666,6666,1,1,2,3,1,1,1,3,1,4,4,1,2,4,66
1,53,2,666,6666,1,0,6,66,1,77,3,2,5,2,2,3,1,1,66
1,42,2,68,15,1,0,6,66,3,77,2,3,4,2,3,2,3,1,66
1,33,2,57,25,0,0,6,6,1,77,2,3,5,3,2,3,3,1,66
1,27,1,50,6666,1,0,6,6,3,88,1,3,2,1,3,3,4,1,66
1,25,2,43,15,1,1,1,77,3,9,1,3,5,1,2,2,3,1,66
0,24,1,59,1439,1,0,6,6,3,88,1,3,1,2,4,1,5,1,66
1,58,1,666,6666,1,0,6,6,4,8,3,2,4,2,4,3,2,1,66
1,52,2,75,6666,1,1,1,3,4,3,4,2,6,2,2,4,4,1,66
0,19,1,32,6666,1,0,6,6,4,6,1,3,4,2,3,4,4,1,66
1,32,2,63,6666,1,0,6,6,4,77,1,3,1,3,3,1,1,1,66
1,49,1,70,10,1,1,2,66,3,77,1,3,6,1,2,1,1,1,66
1,36,1,77,60,1,0,6,6,1,77,1,3,2,2,3,2,3,2,66
1,29,1,64,660,1,0,6,66,4,10,2,2,4,1,2,1,1,1,1
1,47,2,666,6666,1,0,6,6,3,88,4,1,6,1,1,1,1,1,66
1,54,2,85,15,1,3,1,66,4,77,1,3,4,1,2,2,8,1,66
0,24,2,48,5,1,0,6,6,4,3,2,3,5,2,5,1,1,1,66
1,35,1,77,540,1,0,6,6,4,2,2,3,2,2,2,1,4,1,66
0,54,1,666,6666,1,2,1,66,3,9,3,1,4,1,1,2,2,4,1
1,50,1,74,30,1,2,2,66,4,10,3,3,6,1,2,3,4,1,66
0,28,2,51,2,1,0,6,6,4,1,1,3,6,2,4,3,2,1,66
1,34,2,77,30,0,0,6,66,1,77,1,3,5,7,1,4,4,77,66
1,27,2,63,10,1,0,6,6,1,6,2,3,5,2,3,2,4,1,1
1,45,1,63,10,1,0,6,66,4,2,2,3,4,3,3,3,4,1,66
1,22,1,49,6666,1,0,6,6,4,5,1,3,5,2,3,6,1,1,66
1,30,2,52,20,1,0,6,66,4,7,1,3,4,2,3,2,1,1,66
0,43,1,666,6666,1,1,1,66,3,5,1,3,5,2,3,1,1,1,66
1,50,1,67,45,1,1,1,66,3,7,2,3,5,1,2,3,4,1,66
0,38,2,68,6666,0,0,6,6,1,3,2,3,2,3,4,1,3,4,66
1,38,2,62,1,1,0,6,66,1,77,3,3,5,2,2,4,2,77,66
0,57,1,80,5,1,2,2,66,4,4,2,2,6,2,4,3,2,4,66
1,49,1,68,6666,1,2,1,1,4,6,2,3,5,2,3,2,2,1,66
1,49,2,81,90,0,1,1,3,5,3,4,2,3,2,2,5,4,1,66
0,60,1,666,6666,1,0,6,1,4,3,2,2,6,1,3,1,2,4,66
1,49,2,70,600,1,0,6,66,1,8,2,3,6,2,3,4,1,1,66
0,31,1,77,120,0,0,6,6,1,77,1,3,4,2,3,4,2,1,66
1,54,1,666,6666,0,2,2,66,4,7,1,3,5,1,3,2,2,1,66
1,35,2,52,120,1,0,6,77,3,8,2,3,5,1,2,3,2,1,66
0,53,1,666,6666,1,0,6,4,4,2,2,3,5,2,3,2,3,4,66
1,39,1,70,7777,1,77,6,6,1,10,2,3,2,1,4,1,5,1,66
1,47,1,71,6666,0,0,6,3,1,77,1,3,3,1,3,3,3,1,66
1,41,1,66,40,1,0,6,66,1,77,2,3,5,1,3,5,5,1,66
1,32,2,63,10,0,77,6,66,4,88,1,3,2,1,3,1,4,1,66
1,25,1,49,6666,1,0,6,66,4,8,1,3,2,2,3,1,3,1,66
0,18,2,52,6666,1,0,6,6,4,5,1,3,3,2,2,4,2,1,66
1,56,2,71,10,1,2,2,66,4,2,2,2,5,2,3,1,2,1,66
1,45,1,69,30,1,2,1,66,4,77,1,3,2,2,3,1,1,1,66
1,28,1,56,180,1,0,6,1,1,9,3,3,5,1,2,3,2,1,66
1,36,1,59,300,1,0,6,2,2,77,1,3,5,1,2,2,2,1,66
1,38,2,56,480,1,0,6,66,4,9,1,3,5,1,3,3,2,1,66
0,63,2,666,6666,1,2,1,66,1,77,2,3,5,2,3,2,2,1,66
1,33,2,62,7777,0,77,6,66,1,77,1,3,8,1,3,1,8,8,66
1,45,1,666,6666,1,0,6,6,3,77,2,3,4,2,3,3,5,1,66
1,27,1,51,6666,1,0,6,6,3,6,1,3,1,2,4,1,1,1,66
1,31,2,60,15,1,0,6,66,2,6,2,3,5,1,3,4,5,1,66
1,54,1,666,6666,0,0,6,6,1,77,2,3,5,2,2,5,4,2,66
1,38,2,65,60,1,0,6,3,1,4,1,3,5,2,3,2,3,1,66
1,42,2,67,5,1,1,1,3,1,6,1,3,3,2,3,2,2,1,66
1,35,2,67,240,1,0,6,66,3,88,1,3,3,1,3,1,1,1,66
1,22,1,49,6666,1,0,6,6,4,2,1,3,6,2,3,1,1,1,66
1,56,1,85,20,1,0,6,66,3,10,3,3,5,1,3,3,2,1,66
0,59,2,666,6666,1,4,1,4,4,4,2,2,6,2,2,1,2,4,66
0,24,2,60,60,1,0,6,66,3,8,1,3,5,1,1,2,1,1,66
1,65,1,666,6666,1,4,2,3,1,88,2,3,2,1,2,2,2,1,66
1,62,1,666,6666,1,1,1,66,1,9,4,3,5,1,2,2,2,1,66
1,53,1,666,6666,1,2,1,66,1,77,1,3,5,2,3,5,1,1,66
1,50,2,72,1,1,3,1,66,2,5,3,3,2,2,2,4,2,1,66
0,58,1,90,1,0,0,6,1,4,6,1,3,5,1,3,2,2,1,66
0,20,1,42,6666,1,0,6,6,1,77,1,3,3,1,4,5,1,1,66
0,63,1,666,6666,1,1,1,66,4,7,1,3,3,2,5,2,5,4,66
1,34,1,79,45,1,0,6,66,3,8,1,3,4,1,3,1,3,1,66
0,18,1,51,6666,1,0,6,6,3,88,1,3,2,2,3,1,2,1,66
0,57,2,666,6666,1,3,1,66,4,5,4,2,6,2,2,2,3,1,66
1,65,1,666,6666,1,2,2,66,3,77,2,3,5,2,3,5,4,1,66
1,56,1,78,20,1,2,2,66,4,2,3,2,4,3,2,2,2,1,66
1,21,2,43,6666,1,0,6,6,4,9,1,3,2,2,3,1,2,1,66
1,49,1,70,8,0,2,1,66,4,77,2,3,5,1,4,2,5,1,66
1,32,2,58,3,1,0,6,66,3,9,2,3,5,1,3,4,2,1,66
0,19,2,62,6666,1,0,6,6,4,5,2,3,2,1,4,3,2,1,66
1,29,1,49,5,1,0,6,66,2,8,3,1,6,1,4,1,3,1,66
0,57,2,90,10,1,2,2,66,4,3,1,3,3,1,2,3,3,7,66
0,44,2,65,5,1,0,6,66,4,3,1,3,2,3,2,4,4,1,66
0,56,1,666,6666,1,2,1,66,3,77,1,3,4,2,3,2,2,4,66
1,42,1,58,7,1,0,6,3,3,4,1,3,6,1,8,3,3,1,66
1,45,1,73,10,1,0,6,6,4,4,1,3,5,2,3,1,2,1,66
0,59,1,666,6666,1,2,1,6,4,4,4,2,5,2,4,1,2,4,66
